"realm","biome","eco_id","eco_name","species_group","kingdom","habitat_id","habitat","CF_occ_avg_reg","CF_occ_avg_glo","CF_occ_mar_reg","CF_occ_mar_glo","CF_tra_avg_reg","CF_tra_avg_glo","CF_tra_mar_reg","CF_tra_mar_glo","quality_reg","quality_glo"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,2,"Cropland_Intense",5.79421831152657e-12,5.02525338034778e-16,2.45598074439256e-11,2.27669688862607e-15,1.61075578617718e-09,1.41043726773874e-13,6.94306405981069e-09,6.52461693924157e-13,"original","original"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,3,"Cropland_Light",4.75621880134881e-12,4.17161701948423e-16,2.21079316497208e-11,2.07505803333452e-15,1.33111493659928e-09,1.18046452223947e-13,6.28251978842323e-09,5.98139451718098e-13,"original","original"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,4,"Cropland_Minimal",4.40419919574393e-12,3.795295638204e-16,2.07654021287864e-11,1.9040835519253e-15,1.22582950151809e-09,1.06801206747743e-13,5.86579804286633e-09,5.45668465491532e-13,"original","original"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,1.02607789977827e-15,2.19260706320017e-11,1.88710091571e-15,1.86022217559142e-09,1.62614922823913e-13,3.52135696761432e-09,3.07769962876901e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,5.04793489662942e-16,1.07466016104351e-11,9.06675941532499e-16,9.24528616411814e-10,7.86590853052241e-14,1.69409992676334e-09,1.44278184571827e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,1.50270961424445e-16,3.1953568062225e-12,2.67868448870496e-16,2.76100341690162e-10,2.32899164850776e-14,5.0071942864201e-10,4.22801944685493e-14,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,8,"Pasture_Intense",4.85286565932062e-12,4.30388325828026e-16,2.27633530280456e-11,2.16483136321327e-15,1.35852700075787e-09,1.21801709802683e-13,6.4684384129703e-09,6.23631639758132e-13,"proxy_partial","proxy_partial"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,9,"Pasture_Light",4.21409672998046e-12,3.77856857467192e-16,2.12545063854581e-11,2.04074591380308e-15,1.18644032409455e-09,1.07649540848882e-13,6.06194963057802e-09,5.90202567631328e-13,"original","original"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,10,"Pasture_Minimal",2.99757998184092e-12,2.72972196520512e-16,1.81123796937834e-11,1.74844656409398e-15,8.51757665815264e-10,7.86421626487465e-14,5.17205893552236e-09,5.06483559298763e-13,"original","original"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,3.50907116090405e-16,8.72879165437893e-12,8.23405943135648e-16,6.99885365939189e-10,6.22550394959231e-14,1.53777037094926e-09,1.47397496680943e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,3.38296855340976e-16,8.36816535419971e-12,7.93748537761347e-16,6.77211976849618e-10,6.03904115109301e-14,1.48152433255367e-09,1.42771900709248e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,4.78114356258163e-17,1.24288541125649e-12,1.1226671595597e-16,9.25322043043694e-11,8.05709506502435e-15,2.10646228354576e-10,1.93169100071517e-14,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,14,"Urban_Intense",1.58720343224914e-11,1.39406712460318e-15,3.23560744911588e-11,2.84967884423707e-15,2.5773802969169e-09,2.28997686085774e-13,5.51254563524796e-09,4.92461331088631e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,15,"Urban_Light",5.02569833090568e-12,4.61988461721564e-16,1.10419573458698e-11,1.01158891618618e-15,8.53612936854e-10,7.95430941469937e-14,1.9914910801873e-09,1.85228849011268e-13,"proxy_type","proxy_type"
"PA",13,81322,"Paropamisus xeric woodlands","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,2,"Cropland_Intense",1.37748009805339e-11,3.50883666766715e-16,1.65407422341173e-11,3.80042852225448e-16,3.67157196733932e-09,9.88525488595269e-14,4.3009237859306e-09,1.0706296069314e-13,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,3,"Cropland_Light",1.09366912905159e-11,3.21302066261901e-16,1.34646500045357e-11,3.47980761119003e-16,2.90697487733105e-09,9.08831579148013e-14,3.47221333276973e-09,9.84253165436595e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,4,"Cropland_Minimal",7.7363532664086e-12,1.87634156656092e-16,9.21649278692094e-12,2.03231859482299e-16,2.06386131567573e-09,5.27806599425861e-14,2.40284709132725e-09,5.71658713485778e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,2.22133489752264e-16,2.19260706320017e-11,4.47759801691344e-16,1.86022217559142e-09,3.5591589407214e-14,3.52135696761432e-09,7.57476604724075e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,8.90927377163244e-17,1.07466016104351e-11,1.71800264240689e-16,9.24528616411814e-10,1.40552212104263e-14,1.69409992676334e-09,2.83061146855041e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,2.46265333140185e-17,3.1953568062225e-12,4.6591518249063e-17,2.76100341690162e-10,3.85976220816708e-15,5.0071942864201e-10,7.58533368033718e-15,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,8,"Pasture_Intense",1.13312737783279e-11,3.3769376638598e-16,1.40067898335449e-11,3.65786372292281e-16,3.03029767065558e-09,9.55923900057702e-14,3.60244428437792e-09,1.03539637963866e-13,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,9,"Pasture_Light",9.58474473831682e-12,3.19489704536863e-16,1.21138099999563e-11,3.46055854688315e-16,2.55977638449664e-09,9.06881494244005e-14,3.09246862089431e-09,9.8224164641109e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,10,"Pasture_Minimal",4.15713909397996e-12,1.750826162848e-16,5.54094190182413e-12,1.8962941549937e-16,1.10651515707795e-09,4.99377701241405e-14,1.39012837960779e-09,5.40841293776495e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,1.68481535264167e-16,8.72879165437893e-12,3.9304106601698e-16,6.99885365939189e-10,2.96133507186467e-14,1.53777037094926e-09,6.9553304992389e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,1.66883299661443e-16,8.36816535419971e-12,3.89282260224184e-16,6.77211976849618e-10,2.93770261183338e-14,1.48152433255367e-09,6.89670528670224e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,1.78698785939819e-17,1.24288541125649e-12,4.17222941683162e-17,9.25322043043694e-11,3.09002925514894e-15,2.10646228354576e-10,7.29319615505071e-15,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,14,"Urban_Intense",1.2922822920869e-11,3.59456623219181e-16,1.68455554270742e-11,3.89416026511254e-16,3.34353015040822e-09,1.01709529870574e-13,4.16197561820272e-09,1.10178860177894e-13,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,15,"Urban_Light",5.90011740051132e-12,2.92756540172118e-16,7.94997054544777e-12,3.17067742720996e-16,1.55148200079886e-09,8.36449239912475e-14,1.97614466546145e-09,9.05872171200522e-14,"proxy_type","proxy_type"
"PA",13,81323,"Persian Gulf desert and semi-desert","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,2,"Cropland_Intense",1.53220091054347e-11,1.18630867117549e-15,2.98558615047892e-11,2.25963648134712e-15,2.67832246696278e-09,2.21373671765072e-13,5.39525748105684e-09,4.31897472036115e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,3,"Cropland_Light",1.21391522803298e-11,1.02465023394699e-15,2.42448801205264e-11,1.97465272878132e-15,2.15323166136004e-09,1.94704121828909e-13,4.45808011156383e-09,3.84297898042348e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,4,"Cropland_Minimal",8.61104752199689e-12,6.47989589374285e-16,1.66486266406837e-11,1.2292008488798e-15,1.49832296483103e-09,1.20147180326187e-13,2.99161871450298e-09,2.33426889004857e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,7.55441619193547e-16,2.19260706320017e-11,1.41607190206192e-15,1.86022217559142e-09,1.22503552206362e-13,3.52135696761432e-09,2.37435363494126e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,3.44960594779273e-16,1.07466016104351e-11,6.28307085723356e-16,9.24528616411814e-10,5.45995580720547e-14,1.69409992676334e-09,1.02021500533778e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,1.00185057711861e-16,3.1953568062225e-12,1.80622947728173e-16,2.76100341690162e-10,1.57215504484023e-14,5.0071942864201e-10,2.89822876379955e-14,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,8,"Pasture_Intense",2.9208893098392e-12,1.33827640923175e-16,5.1452112600991e-12,1.69388539587114e-16,6.93082159944489e-10,3.80724511678751e-14,1.14004471968834e-09,4.80654913798893e-14,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,9,"Pasture_Light",2.64601539678965e-12,1.19866696507459e-16,4.80594454009476e-12,1.52157061461254e-16,6.19030126375787e-10,3.43113218811647e-14,1.04864502933658e-09,4.34232683967848e-14,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,10,"Pasture_Minimal",1.59530063317997e-12,9.16687378459053e-17,2.89856894379425e-12,1.16669406746811e-16,3.77052893009406e-10,2.65233785267619e-14,6.37722962391898e-10,3.36714403993244e-14,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,3.57017026563946e-16,8.72879165437893e-12,8.44970321268261e-16,6.99885365939189e-10,6.40893812528149e-14,1.53777037094926e-09,1.52782869032883e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,3.49228961292493e-16,8.36816535419971e-12,8.26653982421149e-16,6.77211976849618e-10,6.29377917065987e-14,1.48152433255367e-09,1.49926112613428e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,4.2889905593669e-17,1.24288541125649e-12,1.01377249058999e-16,9.25322043043694e-11,7.41802501412431e-15,2.10646228354576e-10,1.78110793770811e-14,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,14,"Urban_Intense",1.58720343224914e-11,1.19815514950821e-15,3.23560744911588e-11,2.51955564520468e-15,2.5773802969169e-09,2.00746280253137e-13,5.51254563524796e-09,4.46496280791977e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,15,"Urban_Light",5.02569833090568e-12,4.70229609782552e-16,1.10419573458698e-11,1.0413102465013e-15,8.53612936854e-10,8.16547779684707e-14,1.9914910801873e-09,1.9246164008103e-13,"proxy_type","proxy_type"
"PA",13,81324,"Qaidam Basin semi-desert","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,2,"Cropland_Intense",2.90399791871936e-12,8.95657505145152e-16,4.67527009340588e-12,9.39390441924663e-16,6.80037505634886e-10,2.51782849571441e-13,1.03531262361606e-09,2.62515386605935e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,3,"Cropland_Light",2.60649552289831e-12,8.23933206814869e-16,4.36711284115766e-12,8.65097384109471e-16,5.99889276369715e-10,2.32460062302471e-13,9.52293937212702e-10,2.42500566173483e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,4,"Cropland_Minimal",1.90088697841989e-12,7.77795987177158e-16,2.82626784654637e-12,8.08522629261581e-16,4.63609710551236e-10,2.18745105010374e-13,6.50096765618368e-10,2.26577717671138e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,3.85571706558292e-15,2.19260706320017e-11,7.46145455966402e-15,1.86022217559142e-09,6.12069905006705e-13,3.52135696761432e-09,1.23795974537934e-12,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,1.71102749955356e-15,1.07466016104351e-11,3.18415244427599e-15,9.24528616411814e-10,2.67508992495709e-13,1.69409992676334e-09,5.14518946343197e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,4.91905361254089e-16,3.1953568062225e-12,9.02201348918763e-16,2.76100341690162e-10,7.64792082761225e-14,5.0071942864201e-10,1.44293414444174e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,8,"Pasture_Intense",2.77101076599763e-12,8.58389227645166e-16,4.65645868502592e-12,9.01823309778241e-16,6.56118966188953e-10,2.42567232794284e-13,1.00880235871328e-09,2.52868731312772e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,9,"Pasture_Light",2.58793236856929e-12,8.14251197903453e-16,4.46682345287316e-12,8.56104504968892e-16,6.06796978948848e-10,2.3067628678261e-13,9.57713936311216e-10,2.40551918738956e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,10,"Pasture_Minimal",1.38570038348821e-12,4.48274766602758e-16,2.50705192238451e-12,4.71944293592805e-16,3.19071874012713e-10,1.27555283833914e-13,5.28010176344844e-10,1.33092059769766e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,2.1899708470626e-15,8.72879165437893e-12,5.00897077622657e-15,6.99885365939189e-10,3.84702276963364e-13,1.53777037094926e-09,8.86689739884517e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,2.15300300070996e-15,8.36816535419971e-12,4.92202805340105e-15,6.77211976849618e-10,3.79235991830665e-13,1.48152433255367e-09,8.73129487280003e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,2.50758940240173e-16,1.24288541125649e-12,5.76269943309761e-16,9.25322043043694e-11,4.287681845748e-14,2.10646228354576e-10,9.99225492312964e-14,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,14,"Urban_Intense",3.78008900827082e-12,9.05540383244041e-16,6.85976697568145e-12,9.63253270451296e-16,8.0926934849483e-10,2.54362297818514e-13,1.39367889669609e-09,2.67523537722014e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,15,"Urban_Light",2.11348812934085e-12,7.35207711230279e-16,3.80032311379187e-12,7.72118427666052e-16,4.62073459346356e-10,2.09384293135559e-13,7.82210961898735e-10,2.18165314503085e-13,"proxy_type","proxy_type"
"PA",13,81325,"Red Sea Nubo-Sindian tropical desert and semi-desert","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,2,"Cropland_Intense",1.02192512598851e-12,2.03855261402668e-16,1.0453994720338e-12,2.08331116217172e-16,2.8601051923198e-10,5.79832641947071e-14,2.92565829105997e-10,5.92552232736617e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,3,"Cropland_Light",8.76405303291793e-13,1.90968913025114e-16,8.96198062838597e-13,1.95118748983064e-16,2.46806948854218e-10,5.45116349955383e-14,2.52370425913155e-10,5.56957634068178e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,4,"Cropland_Minimal",8.1586039330375e-13,1.81600976541695e-16,8.34186664074911e-13,1.85526718590923e-16,2.28423282620909e-10,5.15036969408721e-14,2.33544898041995e-10,5.26167529250974e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,1.58235791488142e-15,2.19260706320017e-11,3.08885605734247e-15,1.86022217559142e-09,2.53939573949301e-13,3.52135696761432e-09,5.18771493910997e-13,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,6.73780968053883e-16,1.07466016104351e-11,1.26453086361858e-15,9.24528616411814e-10,1.0620051952321e-13,1.69409992676334e-09,2.06457776771847e-13,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,1.90749109896053e-16,3.1953568062225e-12,3.52489616640051e-16,2.76100341690162e-10,2.98564078437593e-14,5.0071942864201e-10,5.68825745191911e-14,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,8,"Pasture_Intense",9.25923279697032e-13,1.9947737397493e-16,9.46787093836964e-13,2.03819580517456e-16,2.60960193572777e-10,5.69542582846798e-14,2.66829903640713e-10,5.81936249829472e-14,"proxy_partial","proxy_partial"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,9,"Pasture_Light",8.36372619575974e-13,1.91547313434897e-16,8.54970842024531e-13,1.95688892988774e-16,2.36834919494154e-10,5.48178710851913e-14,2.42094270906656e-10,5.60031881418125e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,10,"Pasture_Minimal",6.63665326943595e-13,1.74256135893273e-16,6.77910646061462e-13,1.77965349368668e-16,1.88809283078665e-10,4.97586434181827e-14,1.92863283845862e-10,5.08187866673812e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,1.0114063768362e-15,8.72879165437893e-12,2.29424276440388e-15,6.99885365939189e-10,1.7854880503153e-13,1.53777037094926e-09,4.08033993178044e-13,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,9.97827744759458e-16,8.36816535419971e-12,2.26230789771632e-15,6.77211976849618e-10,1.76540987915666e-13,1.48152433255367e-09,4.03053186905806e-13,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,1.1182130011643e-16,1.24288541125649e-12,2.54945611131099e-16,9.25322043043694e-11,1.92961092193626e-14,2.10646228354576e-10,4.45448242863841e-14,"proxy_type","proxy_type"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,14,"Urban_Intense",1.48718470549276e-12,3.49658948047237e-16,1.52010271706244e-12,3.57205317198167e-16,4.21935581998055e-10,1.00153078139718e-13,4.31264379771956e-10,1.02315017580448e-13,"proxy_intensity","proxy_intensity"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,15,"Urban_Light",6.54867242714292e-13,1.77519112879473e-16,6.68853780096608e-13,1.81297448341481e-16,1.88094726559469e-10,5.10892190452791e-14,1.92115318880367e-10,5.21778145025645e-14,"original","original"
"PA",13,81326,"Registan-North Pakistan sandy desert","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_intensity","proxy_intensity"
"PA",13,81327,"Sahara desert","Eukaryota",NA,2,"Cropland_Intense",1.00939090898733e-13,9.29807903253927e-17,1.00960206325602e-13,9.30015331111074e-17,2.8537594707281e-11,2.65172496038794e-14,2.85434573756841e-11,2.65230936272015e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,3,"Cropland_Light",9.22607772230323e-14,8.65946399656715e-17,9.22774831158944e-14,8.66121378874373e-17,2.61996253870827e-11,2.47967974315861e-14,2.620430011096e-11,2.4801767276739e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,4,"Cropland_Minimal",8.59242236180825e-14,8.20039080497163e-17,8.59394288247068e-14,8.20200089853655e-17,2.42559683630785e-11,2.33410917698593e-14,2.42602008190826e-11,2.33456410418544e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,9.62227904199534e-15,2.19260706320017e-11,1.79126093633698e-14,1.86022217559142e-09,1.5231288182574e-12,3.52135696761432e-09,2.92916738585587e-12,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,4.6371564355526e-15,1.07466016104351e-11,8.39299763796296e-15,9.24528616411814e-10,7.22402178250577e-13,1.69409992676334e-09,1.33879696775387e-12,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,1.37135158025475e-15,3.1953568062225e-12,2.45912555029171e-15,2.76100341690162e-10,2.12523015941652e-13,5.0071942864201e-10,3.88944897263693e-13,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,8,"Pasture_Intense",9.2334394717372e-14,9.25479206086312e-17,9.23519071859797e-14,9.25666606371549e-17,2.62487052996449e-11,2.65351789494175e-14,2.62536164236826e-11,2.65405134100066e-14,"proxy_partial","proxy_partial"
"PA",13,81327,"Sahara desert","Eukaryota",NA,9,"Pasture_Light",8.6993893993864e-14,8.86179819257259e-17,8.70086929030829e-14,8.86347251148964e-17,2.48099549487536e-11,2.54764391510832e-14,2.48141350300062e-11,2.54812356558759e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,10,"Pasture_Minimal",4.73231294861174e-14,4.95847201072844e-17,4.73295327087064e-14,4.95929439048769e-17,1.35731132740639e-11,1.43197634246698e-14,1.35749542462741e-11,1.43221504428812e-14,"proxy_intensity","proxy_intensity"
"PA",13,81327,"Sahara desert","Eukaryota",NA,11,"Plantation_Intense",4.00856612559765e-12,3.77162112339519e-15,8.72879165437893e-12,8.75049995942603e-15,6.99885365939189e-10,6.65973136300908e-13,1.53777037094926e-09,1.55858749591763e-12,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,12,"Plantation_Light",3.85522864981486e-12,3.65878397406849e-15,8.36816535419971e-12,8.48512423521558e-15,6.77211976849618e-10,6.49288365814231e-13,1.48152433255367e-09,1.51719746649998e-12,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,13,"Plantation_Minimal",5.56767639085206e-13,4.87979647253347e-16,1.24288541125649e-12,1.13624625916329e-15,9.25322043043694e-11,8.24678383459936e-14,2.10646228354576e-10,1.95674096676748e-13,"proxy_type","proxy_type"
"PA",13,81327,"Sahara desert","Eukaryota",NA,14,"Urban_Intense",1.04293966520996e-13,9.65060426462757e-17,1.04312603478701e-13,9.65257423060854e-17,2.96293657366678e-11,2.76463180534375e-14,2.96345864186472e-11,2.7651917972991e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,15,"Urban_Light",8.42935528021766e-14,8.20861696207461e-17,8.43028241152824e-14,8.20988563918385e-17,2.42073813785491e-11,2.37372764536392e-14,2.42100747599727e-11,2.37409812404162e-14,"original","original"
"PA",13,81327,"Sahara desert","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_intensity","proxy_intensity"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,2,"Cropland_Intense",1.30131922001702e-12,4.40422584684975e-16,1.33782920070921e-12,4.51976123504648e-16,3.64538317323823e-10,1.2518247262236e-13,3.74728904817851e-10,1.28461169551621e-13,"original","original"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,3,"Cropland_Light",1.11655323416226e-12,4.1057627118631e-16,1.14698974743278e-12,4.21148727844933e-16,3.14761687613587e-10,1.17141767032716e-13,3.23316060857968e-10,1.20156156853609e-13,"original","original"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,4,"Cropland_Minimal",7.1245302854743e-13,2.33906251900387e-16,7.32638176399799e-13,2.40086034497968e-16,1.99141662649048e-10,6.63860474018098e-14,2.04762668274299e-10,6.8136648627445e-14,"proxy_intensity","proxy_intensity"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,5,"Managed_forest_Intense",1.19138238536047e-11,2.7444933443159e-15,2.19260706320017e-11,5.3334721595921e-15,1.86022217559142e-09,4.3868707222953e-13,3.52135696761432e-09,8.91321947019357e-13,"proxy_type","proxy_type"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,6,"Managed_forest_Light",5.98460730858482e-12,1.19036028878555e-15,1.07466016104351e-11,2.22458617687025e-15,9.24528616411814e-10,1.87033886951923e-13,1.69409992676334e-09,3.61611410047511e-13,"proxy_type","proxy_type"
"PA",13,81328,"South Iran Nubo-Sindian desert and semi-desert","Eukaryota",NA,7,"Managed_forest_Minimal",1.79313348703038e-12,3.39351223682562e-16,3.1953568062225e-12,6.2474788116281e-16,2.76100341690162e-10,5.29755126392486e-14,5.0071942864201e-10,1.00429357786786e-13,"proxy_type","proxy_type"
